X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.494518,43.676146,80757123,7001169974,2017,2017-06-30T04:00:00.000Z,1304,13,847 JANE ST, , ,Collector,Etobicoke York,43.676146,-79.494518,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,70 to 74,Fatal,28,West,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , ,, , , , , , , ,12,,,111,,186
-79.44589,43.785945,6637557,1237771,2011,2011-06-11T04:00:00.000Z,1308,13,DEWLANE DR,BATHURST ST, ,Major Arterial,North York,43.785945,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,9,West,Other, , , ,Pedestrian hit at private driveway,Other,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,36,,187
-79.41029,43.704245,5362593,1039584,2008,2008-05-22T04:00:00.000Z,1310,13,EGLINTON AVE W,ELMSTHORPE AVE, ,Major Arterial,Toronto and East York,43.704245,-79.41029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,55 to 59,Fatal,20,East,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Driving Properly,Unknown, ,Yes,Yes, , ,, , , , , , , ,53,,,103,,188
-79.331226,43.775088,80000021,141413547,2014,2014-01-26T05:00:00.000Z,1310,13,SHEPPARD AVE E,CONSUMERS RD, ,Major Arterial,North York,43.775088,-79.331226,Intersection, ,Traffic Signal,Snow,Daylight,Loose Snow,Fatal,Rear End,Driver,70 to 74,Fatal,2,East,Passenger Van,Going Ahead,Other,Unknown, , , , , , , , ,Yes, , ,, ,Yes, , , , , ,33,,,53,,189
-79.36889,43.678245,5420897,1065135,2008,2008-10-18T04:00:00.000Z,1315,13,BAYVIEW BLOOR S RAMP N,BLOOR RAMP, ,Major Arterial,Toronto and East York,43.678245,-79.36889,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,30 to 34,Fatal,45,East,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , ,Yes,Yes, ,, ,Yes, , , , , ,53,,,98,,190
-79.297221,43.69353,80501740,6000291466,2016,2016-02-18T05:00:00.000Z,1315,13,DAWES RD,SECORD AVE, ,Minor Arterial,Toronto and East York,43.69353,-79.297221,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,13,North, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,54,,,61,,191
-79.62099,43.753945,6674980,1253623,2011,2011-09-12T04:00:00.000Z,1316,13,STEELES AVE W,STEINWAY BLVD, ,Major Arterial,Etobicoke York,43.753945,-79.62099,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,20 to 24,Fatal,24,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,23,,,0,,192
-79.45179,43.653845,6097039,1147342,2010,2010-01-12T05:00:00.000Z,1317,13,DUNDAS ST W,RONCESVALLES AVE, ,Minor Arterial,Toronto and East York,43.653845,-79.45179,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,3,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,11,,,86,,193
-79.377811,43.642996,7842192,1366347,2013,2013-07-03T04:00:00.000Z,1319,13,LAKE SHORE BLVD W,BAY ST, ,Expressway,Toronto and East York,43.642996,-79.377811,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,19,North, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , ,, ,Yes, ,Yes, , , ,52,,,77,,194
-79.337749,43.77582,8000208,143471771,2014,2014-12-12T05:00:00.000Z,1320,13,SHEPPARD AVE E,404 N SHEPPARD W RAMP, ,Expressway,North York,43.77582,-79.337749,Intersection, ,Traffic Signal,Clear,Daylight,Wet,Fatal,Turning Movement,Passenger,50 to 54,Fatal,47, , , , , , , , , , , , , ,Yes, , ,, ,Yes, ,Yes,Yes, , ,33,,,53,,195
-79.412891,43.769263,80241216,5000979465,2015,2015-06-11T04:00:00.000Z,1322,13,YONGE ST,EMPRESS AVE, ,Major Arterial,North York,43.769263,-79.412891,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,29, , , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,51,,196
-79.453021,43.790801,80488485,5001457314,2015,2015-08-24T04:00:00.000Z,1325,13,STEELES AVE W,TORRESDALE AVE,1 m East of,Major Arterial,North York,43.790801,-79.453021,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,39,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Medical or Physical Disability, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,35,,197
-79.155994,43.792666,80487332,5001276114,2015,2015-07-26T04:00:00.000Z,1328,13,6486 KINGSTON RD, ,15 m West of,Minor Arterial,Scarborough,43.792666,-79.155994,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,35,East,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes,Yes, ,, ,Yes,Yes,Yes, , , ,43,,,133,,198
-79.449046,43.646327,5229859,1100239,2009,2009-04-20T04:00:00.000Z,1330,13,RONCESVALLES AVE,HIGH PARK BLVD, ,Minor Arterial,Toronto and East York,43.646327,-79.449046,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,13,West,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , , ,, , , ,Yes, , , ,11,,,86,,199
-79.315616,43.696753,80566657,6002131954,2016,2016-12-01T05:00:00.000Z,1335,13,COSBURN AVE,CEDARVALE AVE, ,Collector,Toronto and East York,43.696753,-79.315616,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,75,North, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,54,,,60,,200
-79.32359,43.683345,5381219,1047910,2008,2008-07-14T04:00:00.000Z,1337,13,DANFORTH AVE,COXWELL AVE, ,Major Arterial,Toronto and East York,43.683345,-79.32359,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,33,North,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, ,Yes,Yes,Yes, , ,Yes,"54,55",,,64,,201
-79.24239,43.737945,5377816,1046412,2008,2008-07-04T04:00:00.000Z,1345,13,EGLINTON AVE E,BARBADOS BLVD, ,Major Arterial,Scarborough,43.737945,-79.24239,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Approaching,Driver,80 to 84,Fatal,29,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,43,,,138,,202
-79.22759,43.816245,7377669,1275814,2012,2012-01-12T05:00:00.000Z,558,5,NEILSON RD,FINCH AVE E, ,Minor Arterial,Scarborough,43.816245,-79.22759,Intersection, ,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,2,West,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, ,Yes, ,Yes, , , ,42,,,132,,203
-79.447742,43.637614,80000014,131058335,2013,2013-11-29T05:00:00.000Z,558,5,1491 LAKE SHORE BLVD W, , ,Major Arterial,Toronto and East York,43.637614,-79.447742,Mid-Block, ,No Control,Clear,"Dawn, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,58,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,11,,,85,,204
-79.259883,43.716773,80944448,8001077165,2018,2018-06-14T04:00:00.000Z,558,5,ST CLAIR AVE E,DANFORTH RD, ,Major Arterial,Scarborough,43.716773,-79.259883,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,55 to 59,Fatal,33,West,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,41,,,120,,205
-79.31689,43.821345,6253540,1162012,2010,2010-04-13T04:00:00.000Z,559,5,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Fatal,Angle,Passenger,70 to 74,Fatal,16, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes, ,Yes,Yes, ,Yes,42,,,116,,206
-79.574641,43.728129,80501551,4003267619,2014,2014-11-09T05:00:00.000Z,559,5,KIPLING AVE,WESTHUMBER BLVD, ,Major Arterial,Etobicoke York,43.728129,-79.574641,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,20 to 24,Fatal,40, , , , , , , , , , , , , ,Yes, , ,, ,Yes, ,Yes,Yes, , ,23,,,4,,207
-79.513431,43.758048,8000170,143339762,2014,2014-11-21T05:00:00.000Z,600,6,FINCH AVE W,DRIFTWOOD AVE, ,Major Arterial,Etobicoke York,43.758048,-79.513431,Intersection,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,41,North, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,31,,,25,,208
-79.263774,43.801421,80493406,5002013764,2015,2015-11-24T05:00:00.000Z,603,6,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,43.801421,-79.263774,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,57,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , ,Yes,Yes,Yes, , ,42,,,129,,209
-79.43739,43.652745,6665360,1249510,2011,2011-08-16T04:00:00.000Z,606,6,374 BROCK AVE,PUBLIC LANE, ,Laneway,Toronto and East York,43.652745,-79.43739,"Park, Private Property, Public Lane", ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,55 to 59,Fatal,20,North,"Automobile, Station Wagon",Reversing,Other,Normal, , , , , , , , ,Yes, , ,, , , , , , , ,11,,,83,,210
-79.587123,43.699229,80000029,142120007,2014,2014-05-21T04:00:00.000Z,610,6,HIGHWAY 27  S,BELFIELD RD, ,Major Arterial,Etobicoke York,43.699229,-79.587123,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Driver,40 to 44,Fatal,10,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , ,, , , , , , , ,23,,,1,,211
-79.326206,43.664164,80489505,5001612624,2015,2015-09-18T04:00:00.000Z,610,6,QUEEN ST E,HILTZ AVE,5 m West of,Minor Arterial,Toronto and East York,43.664164,-79.326206,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Motorcycle Driver,35 to 39,Fatal,43,East,Motorcycle,Going Ahead,Lost control,Inattentive, , , , , , , , , ,Yes, ,, , , , , , , ,55,,,65,,212
-79.423999,43.640547,7829849,1361106,2013,2013-06-16T04:00:00.000Z,616,6,JOE SHUSTER  WAY,KING ST W, ,Local,Toronto and East York,43.640547,-79.423999,Mid-Block, ,No Control,Rain,Daylight,Wet,Fatal,SMV Other,Driver,40 to 44,Fatal,17,East,"Automobile, Station Wagon",Going Ahead,Other,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,14,,,85,,213
-79.291316,43.765433,8000333,5000160956,2015,2015-01-28T05:00:00.000Z,617,6,1792 BIRCHMOUNT RD, , ,Major Arterial,Scarborough,43.765433,-79.291316,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,3,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,126,,214
-79.379863,43.655387,80000046,142879736,2014,2014-09-10T04:00:00.000Z,620,6,OKEEFE LANE,DUNDAS SQ, ,Laneway,Toronto and East York,43.655387,-79.379863,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,27,Unknown, , , , ,Vehicle is reversing and hits pedestrian,Other,Had Been Drinking, , , ,Yes, , , ,Yes,, , , , , , , ,51,,,75,,215
-79.20087,43.805159,80490055,5001722553,2015,2015-10-06T04:00:00.000Z,621,6,MORNINGSIDE AVE,SHEPPARD AVE E,358 m North of,Major Arterial,Scarborough,43.805159,-79.20087,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Fatal,Rear End,Driver,50 to 54,Fatal,49,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,42,,,132,,216
-79.469287,43.637206,80973076,8001812203,2018,2018-10-01T04:00:00.000Z,622,6,THE QUEENSWAY,WINDERMERE AVE, ,Major Arterial,Toronto and East York,43.637206,-79.469287,Mid-Block,Non Intersection,No Control,Clear,Dawn,Wet,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,50,East, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Walking on Roadway Against Traffic,Unknown, , , ,Yes, , , , ,, , , , , , , ,11,,,87,,217
-79.394183,43.675101,80985326,8002341194,2018,2018-12-22T05:00:00.000Z,623,6,DAVENPORT  RD,HAZELTON  AVE, ,Major Arterial,Toronto and East York,43.675101,-79.394183,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,65,Unknown, , , , ,Pedestrian hit at mid-block,Other,Normal, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,53,,,95,,218
-79.27699,43.702545,5808587,1138618,2009,2009-11-24T05:00:00.000Z,630,6,WARDEN AVE,CATARAQUI CRES, ,Minor Arterial,Scarborough,43.702545,-79.27699,Intersection,At Intersection,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,42,East,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,120,,219
-79.39499,43.645445,6689759,1260146,2011,2011-10-21T04:00:00.000Z,630,6,SPADINA AVE W,KING ST W, ,Major Arterial,Toronto and East York,43.645445,-79.39499,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,29,East,Other, , , ,Other / Undefined,Walking on Roadway Against Traffic,Unknown, , , ,Yes, , , ,Yes,, ,Yes, , , , , ,"14,52",,,77,,220
-79.315753,43.796763,80565040,6001535813,2016,2016-08-30T04:00:00.000Z,630,6,WARDEN AVE,FINCH AVE E,25M,Major Arterial,Scarborough,43.796763,-79.315753,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Passenger,25 to 29,Fatal,54, , , , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,42,,,117,,221
-79.450557,43.639189,80489687,5001649654,2015,2015-09-24T04:00:00.000Z,636,6,THE QUEENSWAY,GLENDALE AVE,57 m East of,Major Arterial,Toronto and East York,43.639189,-79.450557,Mid-Block,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,51,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,11,,,87,,222
-79.44449,43.746845,5809277,1144154,2009,2009-12-24T05:00:00.000Z,640,6,MARWILL ST,ALMORE AVE, ,Local,North York,43.746845,-79.44449,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,48,South,Other, , , ,Pedestrian hit at mid-block,Walking on Roadway with Traffic,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,33,,223
-79.448291,43.671546,7542674,1327099,2012,2012-11-23T05:00:00.000Z,643,6,DAVENPORT RD,LANSDOWNE AVE, ,Minor Arterial,Toronto and East York,43.671546,-79.448291,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,39,North,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.", , , ,Yes,Yes, , ,, , , ,Yes,Yes, , ,13,,,93,,224
-79.301936,43.812129,80000072,5000275153,2015,2015-02-16T05:00:00.000Z,644,6,KENNEDY RD,MCNICOLL AVE, ,Major Arterial,Scarborough,43.812129,-79.301936,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,6,East, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes,Yes, , ,42,,,130,,225
-79.332736,43.689231,80000080,5000406927,2015,2015-03-10T04:00:00.000Z,645,6,452 MORTIMER AVE, , ,Minor Arterial,Toronto and East York,43.689231,-79.332736,Intersection, ,No Control,Clear,"Dawn, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,10,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,54,,,59,,226
-79.291301,43.763327,80975006,8002065935,2018,2018-11-09T05:00:00.000Z,650,6,ELLESMERE RD,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.763327,-79.291301,Intersection,Intersection Related,No Control,Snow,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,58,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,126,,227
-79.564769,43.766535,5215511,1093819,2009,2009-03-11T04:00:00.000Z,652,6,STEELES AVE W,PINE VALLEY  DR, ,Major Arterial,Etobicoke York,43.766535,-79.564769,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,7,South,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, , , ,Yes,, , , , , , , ,31,,,21,,228
-79.45329,43.714145,7529123,1323544,2012,2012-11-01T04:00:00.000Z,652,6,LAWRENCE AVE W,CORONA ST, ,Major Arterial,North York,43.714145,-79.45329,Mid-Block, ,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,37,Unknown,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, ,Yes, ,Yes, , , ,"32,13",,,31,,229
-79.61288,43.755641,80782623,7001671435,2017,2017-09-15T04:00:00.000Z,652,6,STEELES AVE W,HIGHWAY 27  N,200 m East of,Major Arterial,Etobicoke York,43.755641,-79.61288,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,55 to 59,Fatal,41, , , , , , , , , , , , , ,Yes, ,Yes,, ,Yes,Yes,Yes, , , ,23,,,1,,230
-79.39019,43.708445,6098472,1148390,2010,2010-01-18T05:00:00.000Z,655,6,MOUNT PLEASANT RD,EGLINTON AVE E, ,Major Arterial,Toronto and East York,43.708445,-79.39019,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,4,South,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal, , , ,Yes, , , , ,, , , ,Yes, , , ,53,,,99,,231
-79.450549,43.691016,80542826,6001088034,2016,2016-06-22T04:00:00.000Z,655,6,DYNEVOR RD,KIRKNEWTON RD, ,Local,Toronto and East York,43.691016,-79.450549,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,39,Unknown, , , , ,Pedestrian hit at mid-block,Other,Normal, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,13,,,109,,232
-79.28109,43.765745,5298469,1130393,2009,2009-10-13T04:00:00.000Z,656,6,KENNEDY RD,ELLESMERE RD, ,Major Arterial,Scarborough,43.765745,-79.28109,Intersection, ,Traffic Signal,Rain,Dawn,Wet,Fatal,SMV Other,Passenger,35 to 39,Fatal,29, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,41,,,126,,233
-79.44849,43.691345,6098826,1148773,2010,2010-01-20T05:00:00.000Z,700,7,DUFFERIN ST,PRESTON RD, ,Major Arterial,Toronto and East York,43.691345,-79.44849,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,5,East,Other, , , ,Pedestrian hit at mid-block,Running onto Roadway,Unknown, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,13,,,109,,234
-79.43289,43.781245,6168415,1180110,2010,2010-07-31T04:00:00.000Z,700,7,GRANTBROOK ST,CHARLTON BLVD, ,Collector,North York,43.781245,-79.43289,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Passenger,25 to 29,Fatal,27, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,32,,,36,,235
-79.519672,43.765898,6806528,1270884,2011,2011-12-21T05:00:00.000Z,706,7,JANE ST,DRIFTWOOD AVE, ,Major Arterial,Etobicoke York,43.765898,-79.519672,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,34,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , , ,, , , ,Yes, , , ,31,,,24,,236
-79.247051,43.719565,80971685,8001780907,2018,2018-09-26T04:00:00.000Z,709,7,ST CLAIR AVE E,JEANETTE ST, ,Minor Arterial,Scarborough,43.719565,-79.247051,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,49,North, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes,Yes, , ,41,,,123,,237
-79.397853,43.652507,7876122,1380946,2013,2013-10-16T04:00:00.000Z,710,7,SPADINA Ave,DUNDAS St W, ,Major Arterial,Toronto and East York,43.652507,-79.397853,Mid-Block, ,No Control,Clear,Daylight,Wet,Fatal,Cyclist Collisions,Cyclist,25 to 29,Fatal,49,North,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Lost control,Normal, ,Yes, , ,Yes,, , , , , , , ,"14,52",,,78,,238
-79.437747,43.752669,80566649,6002160952,2016,2016-12-06T05:00:00.000Z,712,7,BATHURST ST,REINER RD, ,Major Arterial,North York,43.752669,-79.437747,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,76,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,38,,239
-79.37099,43.658221,80757204,7001372973,2017,2017-07-31T04:00:00.000Z,713,7,SHERBOURNE ST,DUNDAS ST E, ,Major Arterial,Toronto and East York,43.658221,-79.37099,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,33,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,51,,,73,,240
